"tabell_navn","aar","naringsregion_nr","kjonn","vreg_3","invalder_3","enhet","tabellvariabel"
"grunnskolepoeng_innvandrere","2014","20","alle","2","0_6","personer","68"
"grunnskolepoeng_innvandrere","2014","20","alle","2","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","20","alle","2","7+","personer","82"
"grunnskolepoeng_innvandrere","2014","20","alle","2","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","20","alle","2","alle","personer","149"
"grunnskolepoeng_innvandrere","2014","20","alle","alle","0_6","grunnskolepoeng","38"
"grunnskolepoeng_innvandrere","2014","20","alle","alle","0_6","personer","79"
"grunnskolepoeng_innvandrere","2014","20","alle","alle","7+","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2014","20","alle","alle","7+","personer","137"
"grunnskolepoeng_innvandrere","2014","20","alle","alle","alle","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2014","20","alle","alle","alle","personer","216"
"grunnskolepoeng_innvandrere","2014","20","1","1","0_6","grunnskolepoeng","43,2"
"grunnskolepoeng_innvandrere","2014","20","1","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","20","1","1","7+","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2014","20","1","1","7+","personer","28"
"grunnskolepoeng_innvandrere","2014","20","1","1","alle","grunnskolepoeng","37,4"
"grunnskolepoeng_innvandrere","2014","20","1","1","alle","personer","32"
"grunnskolepoeng_innvandrere","2014","20","1","2","0_6","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2014","20","1","2","0_6","personer","38"
"grunnskolepoeng_innvandrere","2014","20","1","2","7+","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2014","20","1","2","7+","personer","46"
"grunnskolepoeng_innvandrere","2014","20","1","2","alle","grunnskolepoeng","34,8"
"grunnskolepoeng_innvandrere","2014","20","1","2","alle","personer","83"
"grunnskolepoeng_innvandrere","2014","20","1","alle","0_6","grunnskolepoeng","36,2"
"grunnskolepoeng_innvandrere","2014","20","1","alle","0_6","personer","44"
"grunnskolepoeng_innvandrere","2014","20","1","alle","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","20","1","alle","7+","personer","73"
"grunnskolepoeng_innvandrere","2014","20","1","alle","alle","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2014","20","1","alle","alle","personer","114"
"grunnskolepoeng_innvandrere","2014","20","0","1","0_6","grunnskolepoeng","46,6"
"grunnskolepoeng_innvandrere","2014","20","0","1","0_6","personer","7"
"grunnskolepoeng_innvandrere","2014","20","0","1","7+","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2014","20","0","1","7+","personer","28"
"grunnskolepoeng_innvandrere","2014","20","0","1","alle","grunnskolepoeng","39,2"
"grunnskolepoeng_innvandrere","2014","20","0","1","alle","personer","36"
"grunnskolepoeng_innvandrere","2014","20","0","2","0_6","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2014","20","0","2","0_6","personer","28"
"grunnskolepoeng_innvandrere","2014","20","0","2","7+","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","20","0","2","7+","personer","37"
"grunnskolepoeng_innvandrere","2014","20","0","2","alle","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","20","0","2","alle","personer","66"
"grunnskolepoeng_innvandrere","2014","20","0","alle","0_6","grunnskolepoeng","40"
"grunnskolepoeng_innvandrere","2014","20","0","alle","0_6","personer","36"
"grunnskolepoeng_innvandrere","2014","20","0","alle","7+","grunnskolepoeng","36,2"
"grunnskolepoeng_innvandrere","2014","20","0","alle","7+","personer","65"
"grunnskolepoeng_innvandrere","2014","20","0","alle","alle","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2014","20","0","alle","alle","personer","102"
"grunnskolepoeng_innvandrere","2014","21","alle","1","0_6","grunnskolepoeng","26,2"
"grunnskolepoeng_innvandrere","2014","21","alle","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","21","alle","1","7+","grunnskolepoeng","32"
"grunnskolepoeng_innvandrere","2014","21","alle","1","7+","personer","9"
"grunnskolepoeng_innvandrere","2014","21","alle","1","alle","grunnskolepoeng","31,2"
"grunnskolepoeng_innvandrere","2014","21","alle","1","alle","personer","12"
"grunnskolepoeng_innvandrere","2014","21","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","21","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","21","alle","2","7+","grunnskolepoeng","34,8"
"grunnskolepoeng_innvandrere","2014","21","alle","2","7+","personer","10"
"grunnskolepoeng_innvandrere","2014","21","alle","2","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","21","alle","2","alle","personer","12"
"grunnskolepoeng_innvandrere","2014","21","alle","alle","0_6","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2014","21","alle","alle","0_6","personer","9"
"grunnskolepoeng_innvandrere","2014","21","alle","alle","7+","grunnskolepoeng","33,6"
"grunnskolepoeng_innvandrere","2014","21","alle","alle","7+","personer","15"
"grunnskolepoeng_innvandrere","2014","21","alle","alle","alle","grunnskolepoeng","34"
"grunnskolepoeng_innvandrere","2014","21","alle","alle","alle","personer","22"
"grunnskolepoeng_innvandrere","2014","21","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","21","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","21","1","1","7+","grunnskolepoeng","28,4"
"grunnskolepoeng_innvandrere","2014","21","1","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","21","1","1","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","21","1","1","alle","personer","0"
"grunnskolepoeng_innvandrere","2014","21","1","2","0_6","grunnskolepoeng","28,2"
"grunnskolepoeng_innvandrere","2014","21","1","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","21","1","2","7+","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","21","1","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","21","1","2","alle","grunnskolepoeng","33"
"grunnskolepoeng_innvandrere","2014","21","1","2","alle","personer","7"
"grunnskolepoeng_innvandrere","2014","21","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","21","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","21","1","alle","7+","grunnskolepoeng","32,2"
"grunnskolepoeng_innvandrere","2014","21","1","alle","7+","personer","7"
"grunnskolepoeng_innvandrere","2014","21","1","alle","alle","grunnskolepoeng","31,4"
"grunnskolepoeng_innvandrere","2014","21","1","alle","alle","personer","9"
"grunnskolepoeng_innvandrere","2014","21","0","1","0_6","grunnskolepoeng","26,2"
"grunnskolepoeng_innvandrere","2014","21","0","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","21","0","1","7+","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","21","0","1","7+","personer","6"
"grunnskolepoeng_innvandrere","2014","21","0","1","alle","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2014","21","0","1","alle","personer","6"
"grunnskolepoeng_innvandrere","2014","21","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","21","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","21","0","2","7+","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2014","21","0","2","7+","personer","6"
"grunnskolepoeng_innvandrere","2014","21","0","2","alle","grunnskolepoeng","38,8"
"grunnskolepoeng_innvandrere","2014","21","0","2","alle","personer","9"
"grunnskolepoeng_innvandrere","2014","21","0","alle","0_6","grunnskolepoeng","39"
"grunnskolepoeng_innvandrere","2014","21","0","alle","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","21","0","alle","7+","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2014","21","0","alle","7+","personer","9"
"grunnskolepoeng_innvandrere","2014","21","0","alle","alle","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2014","21","0","alle","alle","personer","15"
"grunnskolepoeng_innvandrere","2014","22","alle","1","0_6","grunnskolepoeng","45,4"
"grunnskolepoeng_innvandrere","2014","22","alle","1","0_6","personer","8"
"grunnskolepoeng_innvandrere","2014","22","alle","1","7+","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2014","22","alle","1","7+","personer","4"
"grunnskolepoeng_innvandrere","2014","22","alle","1","alle","grunnskolepoeng","42,6"
"grunnskolepoeng_innvandrere","2014","22","alle","1","alle","personer","12"
"grunnskolepoeng_innvandrere","2014","22","alle","2","0_6","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2014","22","alle","2","0_6","personer","9"
"grunnskolepoeng_innvandrere","2014","22","alle","2","7+","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2014","22","alle","2","7+","personer","8"
"grunnskolepoeng_innvandrere","2014","22","alle","2","alle","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2014","22","alle","2","alle","personer","17"
"grunnskolepoeng_innvandrere","2014","22","alle","alle","0_6","grunnskolepoeng","40,8"
"grunnskolepoeng_innvandrere","2014","22","alle","alle","0_6","personer","17"
"grunnskolepoeng_innvandrere","2014","22","alle","alle","7+","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2014","22","alle","alle","7+","personer","12"
"grunnskolepoeng_innvandrere","2014","22","alle","alle","alle","grunnskolepoeng","38,8"
"grunnskolepoeng_innvandrere","2014","22","alle","alle","alle","personer","29"
"grunnskolepoeng_innvandrere","2014","22","1","1","0_6","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2014","22","1","1","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","22","1","1","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","22","1","1","7+","personer","0"
"grunnskolepoeng_innvandrere","2014","22","1","1","alle","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","22","1","1","alle","personer","4"
"grunnskolepoeng_innvandrere","2014","22","1","2","0_6","grunnskolepoeng","39"
"grunnskolepoeng_innvandrere","2014","22","1","2","0_6","personer","7"
"grunnskolepoeng_innvandrere","2014","22","1","2","7+","grunnskolepoeng","36,8"
"grunnskolepoeng_innvandrere","2014","22","1","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","22","1","2","alle","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2014","22","1","2","alle","personer","10"
"grunnskolepoeng_innvandrere","2014","22","1","alle","0_6","grunnskolepoeng","37,8"
"grunnskolepoeng_innvandrere","2014","22","1","alle","0_6","personer","9"
"grunnskolepoeng_innvandrere","2014","22","1","alle","7+","grunnskolepoeng","38"
"grunnskolepoeng_innvandrere","2014","22","1","alle","7+","personer","5"
"grunnskolepoeng_innvandrere","2014","22","1","alle","alle","grunnskolepoeng","37,8"
"grunnskolepoeng_innvandrere","2014","22","1","alle","alle","personer","14"
"grunnskolepoeng_innvandrere","2014","22","0","1","0_6","grunnskolepoeng","51,4"
"grunnskolepoeng_innvandrere","2014","22","0","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","22","0","1","7+","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2014","22","0","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","22","0","1","alle","grunnskolepoeng","46,6"
"grunnskolepoeng_innvandrere","2014","22","0","1","alle","personer","8"
"grunnskolepoeng_innvandrere","2014","22","0","2","0_6","grunnskolepoeng","33,2"
"grunnskolepoeng_innvandrere","2014","22","0","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","22","0","2","7+","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2014","22","0","2","7+","personer","5"
"grunnskolepoeng_innvandrere","2014","22","0","2","alle","grunnskolepoeng","34,2"
"grunnskolepoeng_innvandrere","2014","22","0","2","alle","personer","7"
"grunnskolepoeng_innvandrere","2014","22","0","alle","0_6","grunnskolepoeng","45,2"
"grunnskolepoeng_innvandrere","2014","22","0","alle","0_6","personer","8"
"grunnskolepoeng_innvandrere","2014","22","0","alle","7+","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","22","0","alle","7+","personer","7"
"grunnskolepoeng_innvandrere","2014","22","0","alle","alle","grunnskolepoeng","39,8"
"grunnskolepoeng_innvandrere","2014","22","0","alle","alle","personer","15"
"grunnskolepoeng_innvandrere","2014","23","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","23","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","23","alle","1","7+","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2014","23","alle","1","7+","personer","4"
"grunnskolepoeng_innvandrere","2014","23","alle","1","alle","grunnskolepoeng","38,4"
"grunnskolepoeng_innvandrere","2014","23","alle","1","alle","personer","5"
"grunnskolepoeng_innvandrere","2014","23","alle","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","23","alle","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","23","alle","2","7+","grunnskolepoeng","31,2"
"grunnskolepoeng_innvandrere","2014","23","alle","2","7+","personer","4"
"grunnskolepoeng_innvandrere","2014","23","alle","2","alle","grunnskolepoeng","31,2"
"grunnskolepoeng_innvandrere","2014","23","alle","2","alle","personer","4"
"grunnskolepoeng_innvandrere","2014","23","alle","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","23","alle","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","23","alle","alle","7+","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2014","23","alle","alle","7+","personer","8"
"grunnskolepoeng_innvandrere","2014","23","alle","alle","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","23","alle","alle","alle","personer","9"
"grunnskolepoeng_innvandrere","2014","23","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","23","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","23","1","1","7+","grunnskolepoeng","31,6"
"grunnskolepoeng_innvandrere","2014","23","1","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","23","1","1","alle","grunnskolepoeng","31,6"
"grunnskolepoeng_innvandrere","2014","23","1","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2014","23","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","23","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","23","1","2","7+","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","23","1","2","7+","personer","0"
"grunnskolepoeng_innvandrere","2014","23","1","2","alle","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","23","1","2","alle","personer","0"
"grunnskolepoeng_innvandrere","2014","23","1","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","23","1","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","23","1","alle","7+","grunnskolepoeng","29,4"
"grunnskolepoeng_innvandrere","2014","23","1","alle","7+","personer","4"
"grunnskolepoeng_innvandrere","2014","23","1","alle","alle","grunnskolepoeng","29,4"
"grunnskolepoeng_innvandrere","2014","23","1","alle","alle","personer","4"
"grunnskolepoeng_innvandrere","2014","23","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","23","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","23","0","1","7+","grunnskolepoeng","41,6"
"grunnskolepoeng_innvandrere","2014","23","0","1","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","23","0","1","alle","grunnskolepoeng","41"
"grunnskolepoeng_innvandrere","2014","23","0","1","alle","personer","3"
"grunnskolepoeng_innvandrere","2014","23","0","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","23","0","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","23","0","2","7+","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2014","23","0","2","7+","personer","3"
"grunnskolepoeng_innvandrere","2014","23","0","2","alle","grunnskolepoeng","35,4"
"grunnskolepoeng_innvandrere","2014","23","0","2","alle","personer","3"
"grunnskolepoeng_innvandrere","2014","23","0","alle","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","23","0","alle","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","23","0","alle","7+","grunnskolepoeng","39,6"
"grunnskolepoeng_innvandrere","2014","23","0","alle","7+","personer","4"
"grunnskolepoeng_innvandrere","2014","23","0","alle","alle","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2014","23","0","alle","alle","personer","5"
"grunnskolepoeng_innvandrere","2014","24","alle","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","24","alle","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","24","alle","1","7+","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2014","24","alle","1","7+","personer","16"
"grunnskolepoeng_innvandrere","2014","24","alle","1","alle","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2014","24","alle","1","alle","personer","16"
"grunnskolepoeng_innvandrere","2014","24","alle","2","0_6","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","24","alle","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","24","alle","2","7+","grunnskolepoeng","32,4"
"grunnskolepoeng_innvandrere","2014","24","alle","2","7+","personer","18"
"grunnskolepoeng_innvandrere","2014","24","alle","2","alle","grunnskolepoeng","33"
"grunnskolepoeng_innvandrere","2014","24","alle","2","alle","personer","22"
"grunnskolepoeng_innvandrere","2014","24","alle","alle","0_6","grunnskolepoeng","35"
"grunnskolepoeng_innvandrere","2014","24","alle","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","24","alle","alle","7+","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","24","alle","alle","7+","personer","33"
"grunnskolepoeng_innvandrere","2014","24","alle","alle","alle","grunnskolepoeng","35,2"
"grunnskolepoeng_innvandrere","2014","24","alle","alle","alle","personer","37"
"grunnskolepoeng_innvandrere","2014","24","1","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","24","1","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","24","1","1","7+","grunnskolepoeng","42"
"grunnskolepoeng_innvandrere","2014","24","1","1","7+","personer","5"
"grunnskolepoeng_innvandrere","2014","24","1","1","alle","grunnskolepoeng","42"
"grunnskolepoeng_innvandrere","2014","24","1","1","alle","personer","5"
"grunnskolepoeng_innvandrere","2014","24","1","2","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","24","1","2","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","24","1","2","7+","grunnskolepoeng","29,4"
"grunnskolepoeng_innvandrere","2014","24","1","2","7+","personer","10"
"grunnskolepoeng_innvandrere","2014","24","1","2","alle","grunnskolepoeng","29,4"
"grunnskolepoeng_innvandrere","2014","24","1","2","alle","personer","11"
"grunnskolepoeng_innvandrere","2014","24","1","alle","0_6","grunnskolepoeng","30,4"
"grunnskolepoeng_innvandrere","2014","24","1","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","24","1","alle","7+","grunnskolepoeng","33,2"
"grunnskolepoeng_innvandrere","2014","24","1","alle","7+","personer","15"
"grunnskolepoeng_innvandrere","2014","24","1","alle","alle","grunnskolepoeng","33"
"grunnskolepoeng_innvandrere","2014","24","1","alle","alle","personer","19"
"grunnskolepoeng_innvandrere","2014","24","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","24","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","24","0","1","7+","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2014","24","0","1","7+","personer","11"
"grunnskolepoeng_innvandrere","2014","24","0","1","alle","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2014","24","0","1","alle","personer","11"
"grunnskolepoeng_innvandrere","2014","24","0","2","0_6","grunnskolepoeng","39,8"
"grunnskolepoeng_innvandrere","2014","24","0","2","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","24","0","2","7+","grunnskolepoeng","37,6"
"grunnskolepoeng_innvandrere","2014","24","0","2","7+","personer","7"
"grunnskolepoeng_innvandrere","2014","24","0","2","alle","grunnskolepoeng","38"
"grunnskolepoeng_innvandrere","2014","24","0","2","alle","personer","9"
"grunnskolepoeng_innvandrere","2014","24","0","alle","0_6","grunnskolepoeng","39,8"
"grunnskolepoeng_innvandrere","2014","24","0","alle","0_6","personer","3"
"grunnskolepoeng_innvandrere","2014","24","0","alle","7+","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","24","0","alle","7+","personer","17"
"grunnskolepoeng_innvandrere","2014","24","0","alle","alle","grunnskolepoeng","37,4"
"grunnskolepoeng_innvandrere","2014","24","0","alle","alle","personer","19"
"grunnskolepoeng_innvandrere","2014","25","alle","1","0_6","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2014","25","alle","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","25","alle","1","7+","grunnskolepoeng","33,4"
"grunnskolepoeng_innvandrere","2014","25","alle","1","7+","personer","28"
"grunnskolepoeng_innvandrere","2014","25","alle","1","alle","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2014","25","alle","1","alle","personer","34"
"grunnskolepoeng_innvandrere","2014","25","alle","2","0_6","grunnskolepoeng","38"
"grunnskolepoeng_innvandrere","2014","25","alle","2","0_6","personer","31"
"grunnskolepoeng_innvandrere","2014","25","alle","2","7+","grunnskolepoeng","32,4"
"grunnskolepoeng_innvandrere","2014","25","alle","2","7+","personer","42"
"grunnskolepoeng_innvandrere","2014","25","alle","2","alle","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2014","25","alle","2","alle","personer","74"
"grunnskolepoeng_innvandrere","2014","25","alle","alle","0_6","grunnskolepoeng","38"
"grunnskolepoeng_innvandrere","2014","25","alle","alle","0_6","personer","37"
"grunnskolepoeng_innvandrere","2014","25","alle","alle","7+","grunnskolepoeng","32,8"
"grunnskolepoeng_innvandrere","2014","25","alle","alle","7+","personer","71"
"grunnskolepoeng_innvandrere","2014","25","alle","alle","alle","grunnskolepoeng","34,6"
"grunnskolepoeng_innvandrere","2014","25","alle","alle","alle","personer","107"
"grunnskolepoeng_innvandrere","2014","25","1","1","0_6","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2014","25","1","1","0_6","personer","6"
"grunnskolepoeng_innvandrere","2014","25","1","1","7+","grunnskolepoeng","30,4"
"grunnskolepoeng_innvandrere","2014","25","1","1","7+","personer","10"
"grunnskolepoeng_innvandrere","2014","25","1","1","alle","grunnskolepoeng","32"
"grunnskolepoeng_innvandrere","2014","25","1","1","alle","personer","14"
"grunnskolepoeng_innvandrere","2014","25","1","2","0_6","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","25","1","2","0_6","personer","12"
"grunnskolepoeng_innvandrere","2014","25","1","2","7+","grunnskolepoeng","31,8"
"grunnskolepoeng_innvandrere","2014","25","1","2","7+","personer","22"
"grunnskolepoeng_innvandrere","2014","25","1","2","alle","grunnskolepoeng","33"
"grunnskolepoeng_innvandrere","2014","25","1","2","alle","personer","37"
"grunnskolepoeng_innvandrere","2014","25","1","alle","0_6","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2014","25","1","alle","0_6","personer","15"
"grunnskolepoeng_innvandrere","2014","25","1","alle","7+","grunnskolepoeng","31,4"
"grunnskolepoeng_innvandrere","2014","25","1","alle","7+","personer","35"
"grunnskolepoeng_innvandrere","2014","25","1","alle","alle","grunnskolepoeng","32,8"
"grunnskolepoeng_innvandrere","2014","25","1","alle","alle","personer","52"
"grunnskolepoeng_innvandrere","2014","25","0","1","0_6","grunnskolepoeng","0"
"grunnskolepoeng_innvandrere","2014","25","0","1","0_6","personer","0"
"grunnskolepoeng_innvandrere","2014","25","0","1","7+","grunnskolepoeng","36,2"
"grunnskolepoeng_innvandrere","2014","25","0","1","7+","personer","18"
"grunnskolepoeng_innvandrere","2014","25","0","1","alle","grunnskolepoeng","37,4"
"grunnskolepoeng_innvandrere","2014","25","0","1","alle","personer","19"
"grunnskolepoeng_innvandrere","2014","25","0","2","0_6","grunnskolepoeng","39,4"
"grunnskolepoeng_innvandrere","2014","25","0","2","0_6","personer","19"
"grunnskolepoeng_innvandrere","2014","25","0","2","7+","grunnskolepoeng","33,2"
"grunnskolepoeng_innvandrere","2014","25","0","2","7+","personer","16"
"grunnskolepoeng_innvandrere","2014","25","0","2","alle","grunnskolepoeng","36,2"
"grunnskolepoeng_innvandrere","2014","25","0","2","alle","personer","35"
"grunnskolepoeng_innvandrere","2014","25","0","alle","0_6","grunnskolepoeng","40"
"grunnskolepoeng_innvandrere","2014","25","0","alle","0_6","personer","20"
"grunnskolepoeng_innvandrere","2014","25","0","alle","7+","grunnskolepoeng","34,4"
"grunnskolepoeng_innvandrere","2014","25","0","alle","7+","personer","34"
"grunnskolepoeng_innvandrere","2014","25","0","alle","alle","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2014","25","0","alle","alle","personer","54"
"grunnskolepoeng_innvandrere","2014","26","alle","1","0_6","grunnskolepoeng","40,8"
"grunnskolepoeng_innvandrere","2014","26","alle","1","0_6","personer","9"
"grunnskolepoeng_innvandrere","2014","26","alle","1","7+","grunnskolepoeng","38"
"grunnskolepoeng_innvandrere","2014","26","alle","1","7+","personer","23"
"grunnskolepoeng_innvandrere","2014","26","alle","1","alle","grunnskolepoeng","38,8"
"grunnskolepoeng_innvandrere","2014","26","alle","1","alle","personer","32"
"grunnskolepoeng_innvandrere","2014","26","alle","2","0_6","grunnskolepoeng","36,6"
"grunnskolepoeng_innvandrere","2014","26","alle","2","0_6","personer","15"
"grunnskolepoeng_innvandrere","2014","26","alle","2","7+","grunnskolepoeng","35,6"
"grunnskolepoeng_innvandrere","2014","26","alle","2","7+","personer","36"
"grunnskolepoeng_innvandrere","2014","26","alle","2","alle","grunnskolepoeng","35,8"
"grunnskolepoeng_innvandrere","2014","26","alle","2","alle","personer","51"
"grunnskolepoeng_innvandrere","2014","26","alle","alle","0_6","grunnskolepoeng","38,2"
"grunnskolepoeng_innvandrere","2014","26","alle","alle","0_6","personer","24"
"grunnskolepoeng_innvandrere","2014","26","alle","alle","7+","grunnskolepoeng","36,4"
"grunnskolepoeng_innvandrere","2014","26","alle","alle","7+","personer","59"
"grunnskolepoeng_innvandrere","2014","26","alle","alle","alle","grunnskolepoeng","37"
"grunnskolepoeng_innvandrere","2014","26","alle","alle","alle","personer","83"
"grunnskolepoeng_innvandrere","2014","26","1","1","0_6","grunnskolepoeng","42,6"
"grunnskolepoeng_innvandrere","2014","26","1","1","0_6","personer","4"
"grunnskolepoeng_innvandrere","2014","26","1","1","7+","grunnskolepoeng","37,2"
"grunnskolepoeng_innvandrere","2014","26","1","1","7+","personer","17"
"grunnskolepoeng_innvandrere","2014","26","1","1","alle","grunnskolepoeng","38,6"
"grunnskolepoeng_innvandrere","2014","26","1","1","alle","personer","23"
"grunnskolepoeng_innvandrere","2014","26","1","2","0_6","grunnskolepoeng","32,4"
"grunnskolepoeng_innvandrere","2014","26","1","2","0_6","personer","7"
"grunnskolepoeng_innvandrere","2014","26","1","2","7+","grunnskolepoeng","32"
"grunnskolepoeng_innvandrere","2014","26","1","2","7+","personer","24"
"grunnskolepoeng_innvandrere","2014","26","1","2","alle","grunnskolepoeng","32"
"grunnskolepoeng_innvandrere","2014","26","1","2","alle","personer","31"
