tabell_navn;aar;fylke_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2011;00; ;alle;person;4920305;
befolkning_innvandringsgrunn;2011;00;alle;alle;person;500500;
befolkning_innvandringsgrunn;2011;00;arbeid;alle;person;37846;
befolkning_innvandringsgrunn;2011;00;flukt;alle;person;16739;
befolkning_innvandringsgrunn;2011;00;familie;alle;person;22993;
befolkning_innvandringsgrunn;2011;00;annet;alle;person;8660;
befolkning_innvandringsgrunn;2011;00;uoppgitt;alle;person;414262;
befolkning_innvandringsgrunn;2011;00;alle;1;person;257548;
befolkning_innvandringsgrunn;2011;00;arbeid;1;person;26806;
befolkning_innvandringsgrunn;2011;00;flukt;1;person;9084;
befolkning_innvandringsgrunn;2011;00;familie;1;person;7445;
befolkning_innvandringsgrunn;2011;00;annet;1;person;3181;
befolkning_innvandringsgrunn;2011;00;uoppgitt;1;person;211032;
befolkning_innvandringsgrunn;2011;00;alle;0;person;242952;
befolkning_innvandringsgrunn;2011;00;arbeid;0;person;11040;
befolkning_innvandringsgrunn;2011;00;flukt;0;person;7655;
befolkning_innvandringsgrunn;2011;00;familie;0;person;15548;
befolkning_innvandringsgrunn;2011;00;annet;0;person;5479;
befolkning_innvandringsgrunn;2011;00;uoppgitt;0;person;203230;
befolkning_innvandringsgrunn;2011;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2011;00;arbeid;alle;prosent;7,6;
befolkning_innvandringsgrunn;2011;00;flukt;alle;prosent;3,3;
befolkning_innvandringsgrunn;2011;00;familie;alle;prosent;4,6;
befolkning_innvandringsgrunn;2011;00;annet;alle;prosent;1,7;
befolkning_innvandringsgrunn;2011;00;uoppgitt;alle;prosent;82,8;
befolkning_innvandringsgrunn;2011;00;alle;1;prosent;51,5;
befolkning_innvandringsgrunn;2011;00;arbeid;1;prosent;5,4;
befolkning_innvandringsgrunn;2011;00;flukt;1;prosent;1,8;
befolkning_innvandringsgrunn;2011;00;familie;1;prosent;1,5;
befolkning_innvandringsgrunn;2011;00;annet;1;prosent;0,6;
befolkning_innvandringsgrunn;2011;00;uoppgitt;1;prosent;42,2;
befolkning_innvandringsgrunn;2011;00;alle;0;prosent;48,5;
befolkning_innvandringsgrunn;2011;00;arbeid;0;prosent;2,2;
befolkning_innvandringsgrunn;2011;00;flukt;0;prosent;1,5;
befolkning_innvandringsgrunn;2011;00;familie;0;prosent;3,1;
befolkning_innvandringsgrunn;2011;00;annet;0;prosent;1,1;
befolkning_innvandringsgrunn;2011;00;uoppgitt;0;prosent;40,6;
