tabell_navn;aar;naringsregion_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2011;01; ;alle;person;29220;
befolkning_innvandringsgrunn;2011;01;alle;alle;person;2486;
befolkning_innvandringsgrunn;2011;01;arbeid;alle;person;111;
befolkning_innvandringsgrunn;2011;01;flukt;alle;person;33;
befolkning_innvandringsgrunn;2011;01;familie;alle;person;94;
befolkning_innvandringsgrunn;2011;01;annet;alle;person;48;
befolkning_innvandringsgrunn;2011;01;uoppgitt;alle;person;2200;
befolkning_innvandringsgrunn;2011;01;alle;1;person;1219;
befolkning_innvandringsgrunn;2011;01;arbeid;1;person;78;
befolkning_innvandringsgrunn;2011;01;flukt;1;person;28;
befolkning_innvandringsgrunn;2011;01;familie;1;person;29;
befolkning_innvandringsgrunn;2011;01;annet;1;person;26;
befolkning_innvandringsgrunn;2011;01;uoppgitt;1;person;1058;
befolkning_innvandringsgrunn;2011;01;alle;0;person;1267;
befolkning_innvandringsgrunn;2011;01;arbeid;0;person;33;
befolkning_innvandringsgrunn;2011;01;flukt;0;person;5;
befolkning_innvandringsgrunn;2011;01;familie;0;person;65;
befolkning_innvandringsgrunn;2011;01;annet;0;person;22;
befolkning_innvandringsgrunn;2011;01;uoppgitt;0;person;1142;
befolkning_innvandringsgrunn;2011;02; ;alle;person;57853;
befolkning_innvandringsgrunn;2011;02;alle;alle;person;5401;
befolkning_innvandringsgrunn;2011;02;arbeid;alle;person;395;
befolkning_innvandringsgrunn;2011;02;flukt;alle;person;183;
befolkning_innvandringsgrunn;2011;02;familie;alle;person;264;
befolkning_innvandringsgrunn;2011;02;annet;alle;person;17;
befolkning_innvandringsgrunn;2011;02;uoppgitt;alle;person;4542;
befolkning_innvandringsgrunn;2011;02;alle;1;person;2757;
befolkning_innvandringsgrunn;2011;02;arbeid;1;person;307;
befolkning_innvandringsgrunn;2011;02;flukt;1;person;100;
befolkning_innvandringsgrunn;2011;02;familie;1;person;89;
befolkning_innvandringsgrunn;2011;02;annet;1;person;3;
befolkning_innvandringsgrunn;2011;02;uoppgitt;1;person;2258;
befolkning_innvandringsgrunn;2011;02;alle;0;person;2644;
befolkning_innvandringsgrunn;2011;02;arbeid;0;person;88;
befolkning_innvandringsgrunn;2011;02;flukt;0;person;83;
befolkning_innvandringsgrunn;2011;02;familie;0;person;175;
befolkning_innvandringsgrunn;2011;02;annet;0;person;14;
befolkning_innvandringsgrunn;2011;02;uoppgitt;0;person;2284;
befolkning_innvandringsgrunn;2011;03; ;alle;person;56210;
befolkning_innvandringsgrunn;2011;03;alle;alle;person;5767;
befolkning_innvandringsgrunn;2011;03;arbeid;alle;person;346;
befolkning_innvandringsgrunn;2011;03;flukt;alle;person;181;
befolkning_innvandringsgrunn;2011;03;familie;alle;person;228;
befolkning_innvandringsgrunn;2011;03;annet;alle;person;38;
befolkning_innvandringsgrunn;2011;03;uoppgitt;alle;person;4974;
befolkning_innvandringsgrunn;2011;03;alle;1;person;2972;
befolkning_innvandringsgrunn;2011;03;arbeid;1;person;271;
befolkning_innvandringsgrunn;2011;03;flukt;1;person;102;
befolkning_innvandringsgrunn;2011;03;familie;1;person;75;
befolkning_innvandringsgrunn;2011;03;annet;1;person;5;
befolkning_innvandringsgrunn;2011;03;uoppgitt;1;person;2519;
befolkning_innvandringsgrunn;2011;03;alle;0;person;2795;
befolkning_innvandringsgrunn;2011;03;arbeid;0;person;75;
befolkning_innvandringsgrunn;2011;03;flukt;0;person;79;
befolkning_innvandringsgrunn;2011;03;familie;0;person;153;
befolkning_innvandringsgrunn;2011;03;annet;0;person;33;
befolkning_innvandringsgrunn;2011;03;uoppgitt;0;person;2455;
befolkning_innvandringsgrunn;2011;04; ;alle;person;131544;
befolkning_innvandringsgrunn;2011;04;alle;alle;person;13547;
befolkning_innvandringsgrunn;2011;04;arbeid;alle;person;586;
befolkning_innvandringsgrunn;2011;04;flukt;alle;person;377;
befolkning_innvandringsgrunn;2011;04;familie;alle;person;425;
befolkning_innvandringsgrunn;2011;04;annet;alle;person;51;
befolkning_innvandringsgrunn;2011;04;uoppgitt;alle;person;12108;
befolkning_innvandringsgrunn;2011;04;alle;1;person;6952;
befolkning_innvandringsgrunn;2011;04;arbeid;1;person;467;
befolkning_innvandringsgrunn;2011;04;flukt;1;person;191;
befolkning_innvandringsgrunn;2011;04;familie;1;person;139;
befolkning_innvandringsgrunn;2011;04;annet;1;person;13;
befolkning_innvandringsgrunn;2011;04;uoppgitt;1;person;6142;
befolkning_innvandringsgrunn;2011;04;alle;0;person;6595;
befolkning_innvandringsgrunn;2011;04;arbeid;0;person;119;
befolkning_innvandringsgrunn;2011;04;flukt;0;person;186;
befolkning_innvandringsgrunn;2011;04;familie;0;person;286;
befolkning_innvandringsgrunn;2011;04;annet;0;person;38;
befolkning_innvandringsgrunn;2011;04;uoppgitt;0;person;5966;
befolkning_innvandringsgrunn;2011;05; ;alle;person;168073;
befolkning_innvandringsgrunn;2011;05;alle;alle;person;22242;
befolkning_innvandringsgrunn;2011;05;arbeid;alle;person;1607;
befolkning_innvandringsgrunn;2011;05;flukt;alle;person;420;
befolkning_innvandringsgrunn;2011;05;familie;alle;person;825;
befolkning_innvandringsgrunn;2011;05;annet;alle;person;481;
befolkning_innvandringsgrunn;2011;05;uoppgitt;alle;person;18909;
befolkning_innvandringsgrunn;2011;05;alle;1;person;10923;
befolkning_innvandringsgrunn;2011;05;arbeid;1;person;1101;
befolkning_innvandringsgrunn;2011;05;flukt;1;person;213;
befolkning_innvandringsgrunn;2011;05;familie;1;person;282;
befolkning_innvandringsgrunn;2011;05;annet;1;person;37;
befolkning_innvandringsgrunn;2011;05;uoppgitt;1;person;9290;
befolkning_innvandringsgrunn;2011;05;alle;0;person;11319;
befolkning_innvandringsgrunn;2011;05;arbeid;0;person;506;
befolkning_innvandringsgrunn;2011;05;flukt;0;person;207;
befolkning_innvandringsgrunn;2011;05;familie;0;person;543;
befolkning_innvandringsgrunn;2011;05;annet;0;person;444;
befolkning_innvandringsgrunn;2011;05;uoppgitt;0;person;9619;
befolkning_innvandringsgrunn;2011;06; ;alle;person;127691;
befolkning_innvandringsgrunn;2011;06;alle;alle;person;12929;
befolkning_innvandringsgrunn;2011;06;arbeid;alle;person;700;
befolkning_innvandringsgrunn;2011;06;flukt;alle;person;312;
befolkning_innvandringsgrunn;2011;06;familie;alle;person;541;
befolkning_innvandringsgrunn;2011;06;annet;alle;person;371;
befolkning_innvandringsgrunn;2011;06;uoppgitt;alle;person;11005;
befolkning_innvandringsgrunn;2011;06;alle;1;person;6457;
befolkning_innvandringsgrunn;2011;06;arbeid;1;person;519;
befolkning_innvandringsgrunn;2011;06;flukt;1;person;161;
befolkning_innvandringsgrunn;2011;06;familie;1;person;188;
befolkning_innvandringsgrunn;2011;06;annet;1;person;182;
befolkning_innvandringsgrunn;2011;06;uoppgitt;1;person;5407;
befolkning_innvandringsgrunn;2011;06;alle;0;person;6472;
befolkning_innvandringsgrunn;2011;06;arbeid;0;person;181;
befolkning_innvandringsgrunn;2011;06;flukt;0;person;151;
befolkning_innvandringsgrunn;2011;06;familie;0;person;353;
befolkning_innvandringsgrunn;2011;06;annet;0;person;189;
befolkning_innvandringsgrunn;2011;06;uoppgitt;0;person;5598;
befolkning_innvandringsgrunn;2011;07; ;alle;person;159894;
befolkning_innvandringsgrunn;2011;07;alle;alle;person;19483;
befolkning_innvandringsgrunn;2011;07;arbeid;alle;person;1371;
befolkning_innvandringsgrunn;2011;07;flukt;alle;person;368;
befolkning_innvandringsgrunn;2011;07;familie;alle;person;778;
befolkning_innvandringsgrunn;2011;07;annet;alle;person;141;
befolkning_innvandringsgrunn;2011;07;uoppgitt;alle;person;16825;
befolkning_innvandringsgrunn;2011;07;alle;1;person;10064;
befolkning_innvandringsgrunn;2011;07;arbeid;1;person;1057;
befolkning_innvandringsgrunn;2011;07;flukt;1;person;182;
befolkning_innvandringsgrunn;2011;07;familie;1;person;251;
befolkning_innvandringsgrunn;2011;07;annet;1;person;39;
befolkning_innvandringsgrunn;2011;07;uoppgitt;1;person;8535;
befolkning_innvandringsgrunn;2011;07;alle;0;person;9419;
befolkning_innvandringsgrunn;2011;07;arbeid;0;person;314;
befolkning_innvandringsgrunn;2011;07;flukt;0;person;186;
befolkning_innvandringsgrunn;2011;07;familie;0;person;527;
befolkning_innvandringsgrunn;2011;07;annet;0;person;102;
befolkning_innvandringsgrunn;2011;07;uoppgitt;0;person;8290;
befolkning_innvandringsgrunn;2011;08; ;alle;person;89995;
