tabell_navn;aar;fylke_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2013;00; ;alle;person;5051275;
befolkning_innvandringsgrunn;2013;00;alle;alle;person;593321;
befolkning_innvandringsgrunn;2013;00;arbeid;alle;person;83063;
befolkning_innvandringsgrunn;2013;00;flukt;alle;person;33319;
befolkning_innvandringsgrunn;2013;00;familie;alle;person;49555;
befolkning_innvandringsgrunn;2013;00;annet;alle;person;15536;
befolkning_innvandringsgrunn;2013;00;uoppgitt;alle;person;411848;
befolkning_innvandringsgrunn;2013;00;alle;1;person;310376;
befolkning_innvandringsgrunn;2013;00;arbeid;1;person;60819;
befolkning_innvandringsgrunn;2013;00;flukt;1;person;17480;
befolkning_innvandringsgrunn;2013;00;familie;1;person;16087;
befolkning_innvandringsgrunn;2013;00;annet;1;person;6043;
befolkning_innvandringsgrunn;2013;00;uoppgitt;1;person;209947;
befolkning_innvandringsgrunn;2013;00;alle;0;person;282945;
befolkning_innvandringsgrunn;2013;00;arbeid;0;person;22244;
befolkning_innvandringsgrunn;2013;00;flukt;0;person;15839;
befolkning_innvandringsgrunn;2013;00;familie;0;person;33468;
befolkning_innvandringsgrunn;2013;00;annet;0;person;9493;
befolkning_innvandringsgrunn;2013;00;uoppgitt;0;person;201901;
befolkning_innvandringsgrunn;2013;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2013;00;arbeid;alle;prosent;14,0;
befolkning_innvandringsgrunn;2013;00;flukt;alle;prosent;5,6;
befolkning_innvandringsgrunn;2013;00;familie;alle;prosent;8,4;
befolkning_innvandringsgrunn;2013;00;annet;alle;prosent;2,6;
befolkning_innvandringsgrunn;2013;00;uoppgitt;alle;prosent;69,4;
befolkning_innvandringsgrunn;2013;00;alle;1;prosent;52,3;
befolkning_innvandringsgrunn;2013;00;arbeid;1;prosent;10,3;
befolkning_innvandringsgrunn;2013;00;flukt;1;prosent;2,9;
befolkning_innvandringsgrunn;2013;00;familie;1;prosent;2,7;
befolkning_innvandringsgrunn;2013;00;annet;1;prosent;1,0;
befolkning_innvandringsgrunn;2013;00;uoppgitt;1;prosent;35,4;
befolkning_innvandringsgrunn;2013;00;alle;0;prosent;47,7;
befolkning_innvandringsgrunn;2013;00;arbeid;0;prosent;3,7;
befolkning_innvandringsgrunn;2013;00;flukt;0;prosent;2,7;
befolkning_innvandringsgrunn;2013;00;familie;0;prosent;5,6;
befolkning_innvandringsgrunn;2013;00;annet;0;prosent;1,6;
befolkning_innvandringsgrunn;2013;00;uoppgitt;0;prosent;34,0;
