tabell_navn;aar;fylke_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2010;00; ;alle;person;4858199;
befolkning_innvandringsgrunn;2010;00;alle;alle;person;459349;
befolkning_innvandringsgrunn;2010;00;arbeid;alle;person;77479;
befolkning_innvandringsgrunn;2010;00;flukt;alle;person;117902;
befolkning_innvandringsgrunn;2010;00;familie;alle;person;97997;
befolkning_innvandringsgrunn;2010;00;annet;alle;person;19366;
befolkning_innvandringsgrunn;2010;00;uoppgitt;alle;person;146605;
befolkning_innvandringsgrunn;2010;00;alle;1;person;235555;
befolkning_innvandringsgrunn;2010;00;arbeid;1;person;59935;
befolkning_innvandringsgrunn;2010;00;flukt;1;person;60141;
befolkning_innvandringsgrunn;2010;00;familie;1;person;32846;
befolkning_innvandringsgrunn;2010;00;annet;1;person;6663;
befolkning_innvandringsgrunn;2010;00;uoppgitt;1;person;75970;
befolkning_innvandringsgrunn;2010;00;alle;0;person;223794;
befolkning_innvandringsgrunn;2010;00;arbeid;0;person;17544;
befolkning_innvandringsgrunn;2010;00;flukt;0;person;57761;
befolkning_innvandringsgrunn;2010;00;familie;0;person;65151;
befolkning_innvandringsgrunn;2010;00;annet;0;person;12703;
befolkning_innvandringsgrunn;2010;00;uoppgitt;0;person;70635;
befolkning_innvandringsgrunn;2010;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2010;00;arbeid;alle;prosent;16,9;
befolkning_innvandringsgrunn;2010;00;flukt;alle;prosent;25,7;
befolkning_innvandringsgrunn;2010;00;familie;alle;prosent;21,3;
befolkning_innvandringsgrunn;2010;00;annet;alle;prosent;4,2;
befolkning_innvandringsgrunn;2010;00;uoppgitt;alle;prosent;31,9;
befolkning_innvandringsgrunn;2010;00;alle;1;prosent;51,3;
befolkning_innvandringsgrunn;2010;00;arbeid;1;prosent;13,0;
befolkning_innvandringsgrunn;2010;00;flukt;1;prosent;13,1;
befolkning_innvandringsgrunn;2010;00;familie;1;prosent;7,2;
befolkning_innvandringsgrunn;2010;00;annet;1;prosent;1,5;
befolkning_innvandringsgrunn;2010;00;uoppgitt;1;prosent;16,5;
befolkning_innvandringsgrunn;2010;00;alle;0;prosent;48,7;
befolkning_innvandringsgrunn;2010;00;arbeid;0;prosent;3,8;
befolkning_innvandringsgrunn;2010;00;flukt;0;prosent;12,6;
befolkning_innvandringsgrunn;2010;00;familie;0;prosent;14,2;
befolkning_innvandringsgrunn;2010;00;annet;0;prosent;2,8;
befolkning_innvandringsgrunn;2010;00;uoppgitt;0;prosent;15,4;
