tabell_navn;aar;fylke_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2013;01; ;alle;person;282000;
befolkning_innvandringsgrunn;2013;01;alle;alle;person;31935;
befolkning_innvandringsgrunn;2013;01;arbeid;alle;person;3449;
befolkning_innvandringsgrunn;2013;01;flukt;alle;person;1414;
befolkning_innvandringsgrunn;2013;01;familie;alle;person;2224;
befolkning_innvandringsgrunn;2013;01;annet;alle;person;299;
befolkning_innvandringsgrunn;2013;01;uoppgitt;alle;person;24549;
befolkning_innvandringsgrunn;2013;01;alle;1;person;16682;
befolkning_innvandringsgrunn;2013;01;arbeid;1;person;2716;
befolkning_innvandringsgrunn;2013;01;flukt;1;person;760;
befolkning_innvandringsgrunn;2013;01;familie;1;person;720;
befolkning_innvandringsgrunn;2013;01;annet;1;person;91;
befolkning_innvandringsgrunn;2013;01;uoppgitt;1;person;12395;
befolkning_innvandringsgrunn;2013;01;alle;0;person;15253;
befolkning_innvandringsgrunn;2013;01;arbeid;0;person;733;
befolkning_innvandringsgrunn;2013;01;flukt;0;person;654;
befolkning_innvandringsgrunn;2013;01;familie;0;person;1504;
befolkning_innvandringsgrunn;2013;01;annet;0;person;208;
befolkning_innvandringsgrunn;2013;01;uoppgitt;0;person;12154;
befolkning_innvandringsgrunn;2013;02; ;alle;person;566399;
befolkning_innvandringsgrunn;2013;02;alle;alle;person;74941;
befolkning_innvandringsgrunn;2013;02;arbeid;alle;person;9893;
befolkning_innvandringsgrunn;2013;02;flukt;alle;person;2552;
befolkning_innvandringsgrunn;2013;02;familie;alle;person;5618;
befolkning_innvandringsgrunn;2013;02;annet;alle;person;1732;
befolkning_innvandringsgrunn;2013;02;uoppgitt;alle;person;55146;
befolkning_innvandringsgrunn;2013;02;alle;1;person;38717;
befolkning_innvandringsgrunn;2013;02;arbeid;1;person;7628;
befolkning_innvandringsgrunn;2013;02;flukt;1;person;1323;
befolkning_innvandringsgrunn;2013;02;familie;1;person;1863;
befolkning_innvandringsgrunn;2013;02;annet;1;person;413;
befolkning_innvandringsgrunn;2013;02;uoppgitt;1;person;27490;
befolkning_innvandringsgrunn;2013;02;alle;0;person;36224;
befolkning_innvandringsgrunn;2013;02;arbeid;0;person;2265;
befolkning_innvandringsgrunn;2013;02;flukt;0;person;1229;
befolkning_innvandringsgrunn;2013;02;familie;0;person;3755;
befolkning_innvandringsgrunn;2013;02;annet;0;person;1319;
befolkning_innvandringsgrunn;2013;02;uoppgitt;0;person;27656;
befolkning_innvandringsgrunn;2013;03; ;alle;person;623966;
befolkning_innvandringsgrunn;2013;03;alle;alle;person;145215;
befolkning_innvandringsgrunn;2013;03;arbeid;alle;person;14561;
befolkning_innvandringsgrunn;2013;03;flukt;alle;person;3458;
befolkning_innvandringsgrunn;2013;03;familie;alle;person;8569;
befolkning_innvandringsgrunn;2013;03;annet;alle;person;4513;
befolkning_innvandringsgrunn;2013;03;uoppgitt;alle;person;114114;
befolkning_innvandringsgrunn;2013;03;alle;1;person;75891;
befolkning_innvandringsgrunn;2013;03;arbeid;1;person;10522;
befolkning_innvandringsgrunn;2013;03;flukt;1;person;1612;
befolkning_innvandringsgrunn;2013;03;familie;1;person;3162;
befolkning_innvandringsgrunn;2013;03;annet;1;person;1610;
befolkning_innvandringsgrunn;2013;03;uoppgitt;1;person;58985;
befolkning_innvandringsgrunn;2013;03;alle;0;person;69324;
befolkning_innvandringsgrunn;2013;03;arbeid;0;person;4039;
befolkning_innvandringsgrunn;2013;03;flukt;0;person;1846;
befolkning_innvandringsgrunn;2013;03;familie;0;person;5407;
befolkning_innvandringsgrunn;2013;03;annet;0;person;2903;
befolkning_innvandringsgrunn;2013;03;uoppgitt;0;person;55129;
befolkning_innvandringsgrunn;2013;04; ;alle;person;193719;
befolkning_innvandringsgrunn;2013;04;alle;alle;person;13694;
