tabell_navn;aar;bydel_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2010;01; ;alle;person;42569;
befolkning_innvandringsgrunn;2010;01;alle;alle;person;11434;
befolkning_innvandringsgrunn;2010;01;arbeid;alle;person;1277;
befolkning_innvandringsgrunn;2010;01;flukt;alle;person;3444;
befolkning_innvandringsgrunn;2010;01;familie;alle;person;2183;
befolkning_innvandringsgrunn;2010;01;annet;alle;person;329;
befolkning_innvandringsgrunn;2010;01;uoppgitt;alle;person;4201;
befolkning_innvandringsgrunn;2010;01;alle;1;person;3842;
befolkning_innvandringsgrunn;2010;01;arbeid;1;person;961;
befolkning_innvandringsgrunn;2010;01;flukt;1;person;1780;
befolkning_innvandringsgrunn;2010;01;familie;1;person;962;
befolkning_innvandringsgrunn;2010;01;annet;1;person;117;
befolkning_innvandringsgrunn;2010;01;uoppgitt;1;person;22;
befolkning_innvandringsgrunn;2010;01;alle;0;person;7592;
befolkning_innvandringsgrunn;2010;01;arbeid;0;person;316;
befolkning_innvandringsgrunn;2010;01;flukt;0;person;1664;
befolkning_innvandringsgrunn;2010;01;familie;0;person;1221;
befolkning_innvandringsgrunn;2010;01;annet;0;person;212;
befolkning_innvandringsgrunn;2010;01;uoppgitt;0;person;4179;
befolkning_innvandringsgrunn;2010;02; ;alle;person;45647;
befolkning_innvandringsgrunn;2010;02;alle;alle;person;11326;
befolkning_innvandringsgrunn;2010;02;arbeid;alle;person;1815;
befolkning_innvandringsgrunn;2010;02;flukt;alle;person;2714;
befolkning_innvandringsgrunn;2010;02;familie;alle;person;2065;
befolkning_innvandringsgrunn;2010;02;annet;alle;person;461;
befolkning_innvandringsgrunn;2010;02;uoppgitt;alle;person;4271;
befolkning_innvandringsgrunn;2010;02;alle;1;person;3985;
befolkning_innvandringsgrunn;2010;02;arbeid;1;person;1402;
befolkning_innvandringsgrunn;2010;02;flukt;1;person;1475;
befolkning_innvandringsgrunn;2010;02;familie;1;person;874;
befolkning_innvandringsgrunn;2010;02;annet;1;person;179;
befolkning_innvandringsgrunn;2010;02;uoppgitt;1;person;55;
befolkning_innvandringsgrunn;2010;02;alle;0;person;7341;
befolkning_innvandringsgrunn;2010;02;arbeid;0;person;413;
befolkning_innvandringsgrunn;2010;02;flukt;0;person;1239;
befolkning_innvandringsgrunn;2010;02;familie;0;person;1191;
befolkning_innvandringsgrunn;2010;02;annet;0;person;282;
befolkning_innvandringsgrunn;2010;02;uoppgitt;0;person;4216;
befolkning_innvandringsgrunn;2010;03; ;alle;person;34286;
befolkning_innvandringsgrunn;2010;03;alle;alle;person;6533;
befolkning_innvandringsgrunn;2010;03;arbeid;alle;person;861;
befolkning_innvandringsgrunn;2010;03;flukt;alle;person;1673;
befolkning_innvandringsgrunn;2010;03;familie;alle;person;1172;
befolkning_innvandringsgrunn;2010;03;annet;alle;person;330;
befolkning_innvandringsgrunn;2010;03;uoppgitt;alle;person;2497;
befolkning_innvandringsgrunn;2010;03;alle;1;person;2145;
befolkning_innvandringsgrunn;2010;03;arbeid;1;person;626;
befolkning_innvandringsgrunn;2010;03;flukt;1;person;900;
befolkning_innvandringsgrunn;2010;03;familie;1;person;490;
befolkning_innvandringsgrunn;2010;03;annet;1;person;119;
befolkning_innvandringsgrunn;2010;03;uoppgitt;1;person;10;
befolkning_innvandringsgrunn;2010;03;alle;0;person;4388;
befolkning_innvandringsgrunn;2010;03;arbeid;0;person;235;
befolkning_innvandringsgrunn;2010;03;flukt;0;person;773;
befolkning_innvandringsgrunn;2010;03;familie;0;person;682;
befolkning_innvandringsgrunn;2010;03;annet;0;person;211;
befolkning_innvandringsgrunn;2010;03;uoppgitt;0;person;2487;
befolkning_innvandringsgrunn;2010;04; ;alle;person;32254;
befolkning_innvandringsgrunn;2010;04;alle;alle;person;6520;
befolkning_innvandringsgrunn;2010;04;arbeid;alle;person;1330;
befolkning_innvandringsgrunn;2010;04;flukt;alle;person;1078;
befolkning_innvandringsgrunn;2010;04;familie;alle;person;1005;
befolkning_innvandringsgrunn;2010;04;annet;alle;person;391;
befolkning_innvandringsgrunn;2010;04;uoppgitt;alle;person;2716;
befolkning_innvandringsgrunn;2010;04;alle;1;person;2179;
befolkning_innvandringsgrunn;2010;04;arbeid;1;person;974;
befolkning_innvandringsgrunn;2010;04;flukt;1;person;615;
befolkning_innvandringsgrunn;2010;04;familie;1;person;409;
befolkning_innvandringsgrunn;2010;04;annet;1;person;163;
befolkning_innvandringsgrunn;2010;04;uoppgitt;1;person;18;
befolkning_innvandringsgrunn;2010;04;alle;0;person;4341;
befolkning_innvandringsgrunn;2010;04;arbeid;0;person;356;
befolkning_innvandringsgrunn;2010;04;flukt;0;person;463;
befolkning_innvandringsgrunn;2010;04;familie;0;person;596;
befolkning_innvandringsgrunn;2010;04;annet;0;person;228;
befolkning_innvandringsgrunn;2010;04;uoppgitt;0;person;2698;
befolkning_innvandringsgrunn;2010;05; ;alle;person;50396;
befolkning_innvandringsgrunn;2010;05;alle;alle;person;10037;
befolkning_innvandringsgrunn;2010;05;arbeid;alle;person;2251;
befolkning_innvandringsgrunn;2010;05;flukt;alle;person;821;
befolkning_innvandringsgrunn;2010;05;familie;alle;person;1690;
befolkning_innvandringsgrunn;2010;05;annet;alle;person;546;
befolkning_innvandringsgrunn;2010;05;uoppgitt;alle;person;4729;
befolkning_innvandringsgrunn;2010;05;alle;1;person;2730;
befolkning_innvandringsgrunn;2010;05;arbeid;1;person;1592;
befolkning_innvandringsgrunn;2010;05;flukt;1;person;423;
befolkning_innvandringsgrunn;2010;05;familie;1;person;565;
befolkning_innvandringsgrunn;2010;05;annet;1;person;109;
