tabell_navn;aar;fylke_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2008;00; ;alle;person;4737171;
befolkning_innvandringsgrunn;2008;00;alle;alle;person;380644;
befolkning_innvandringsgrunn;2008;00;arbeid;alle;person;48225;
befolkning_innvandringsgrunn;2008;00;flukt;alle;person;103449;
befolkning_innvandringsgrunn;2008;00;familie;alle;person;77256;
befolkning_innvandringsgrunn;2008;00;annet;alle;person;14979;
befolkning_innvandringsgrunn;2008;00;uoppgitt;alle;person;136735;
befolkning_innvandringsgrunn;2008;00;alle;1;person;192964;
befolkning_innvandringsgrunn;2008;00;arbeid;1;person;38386;
befolkning_innvandringsgrunn;2008;00;flukt;1;person;52570;
befolkning_innvandringsgrunn;2008;00;familie;1;person;26497;
befolkning_innvandringsgrunn;2008;00;annet;1;person;5150;
befolkning_innvandringsgrunn;2008;00;uoppgitt;1;person;70361;
befolkning_innvandringsgrunn;2008;00;alle;0;person;187680;
befolkning_innvandringsgrunn;2008;00;arbeid;0;person;9839;
befolkning_innvandringsgrunn;2008;00;flukt;0;person;50879;
befolkning_innvandringsgrunn;2008;00;familie;0;person;50759;
befolkning_innvandringsgrunn;2008;00;annet;0;person;9829;
befolkning_innvandringsgrunn;2008;00;uoppgitt;0;person;66374;
befolkning_innvandringsgrunn;2008;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2008;00;arbeid;alle;prosent;12,7;
befolkning_innvandringsgrunn;2008;00;flukt;alle;prosent;27,2;
befolkning_innvandringsgrunn;2008;00;familie;alle;prosent;20,3;
befolkning_innvandringsgrunn;2008;00;annet;alle;prosent;3,9;
befolkning_innvandringsgrunn;2008;00;uoppgitt;alle;prosent;35,9;
befolkning_innvandringsgrunn;2008;00;alle;1;prosent;50,7;
befolkning_innvandringsgrunn;2008;00;arbeid;1;prosent;10,1;
befolkning_innvandringsgrunn;2008;00;flukt;1;prosent;13,8;
befolkning_innvandringsgrunn;2008;00;familie;1;prosent;7,0;
befolkning_innvandringsgrunn;2008;00;annet;1;prosent;1,4;
befolkning_innvandringsgrunn;2008;00;uoppgitt;1;prosent;18,5;
befolkning_innvandringsgrunn;2008;00;alle;0;prosent;49,3;
befolkning_innvandringsgrunn;2008;00;arbeid;0;prosent;2,6;
befolkning_innvandringsgrunn;2008;00;flukt;0;prosent;13,4;
befolkning_innvandringsgrunn;2008;00;familie;0;prosent;13,3;
befolkning_innvandringsgrunn;2008;00;annet;0;prosent;2,6;
befolkning_innvandringsgrunn;2008;00;uoppgitt;0;prosent;17,4;
