tabell_navn;aar;fylke_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2012;00; ;alle;person;4985870;
befolkning_innvandringsgrunn;2012;00;alle;alle;person;546732;
befolkning_innvandringsgrunn;2012;00;arbeid;alle;person;61222;
befolkning_innvandringsgrunn;2012;00;flukt;alle;person;23787;
befolkning_innvandringsgrunn;2012;00;familie;alle;person;36097;
befolkning_innvandringsgrunn;2012;00;annet;alle;person;12255;
befolkning_innvandringsgrunn;2012;00;uoppgitt;alle;person;413371;
befolkning_innvandringsgrunn;2012;00;alle;1;person;284335;
befolkning_innvandringsgrunn;2012;00;arbeid;1;person;44566;
befolkning_innvandringsgrunn;2012;00;flukt;1;person;12582;
befolkning_innvandringsgrunn;2012;00;familie;1;person;11786;
befolkning_innvandringsgrunn;2012;00;annet;1;person;4559;
befolkning_innvandringsgrunn;2012;00;uoppgitt;1;person;210842;
befolkning_innvandringsgrunn;2012;00;alle;0;person;262397;
befolkning_innvandringsgrunn;2012;00;arbeid;0;person;16656;
befolkning_innvandringsgrunn;2012;00;flukt;0;person;11205;
befolkning_innvandringsgrunn;2012;00;familie;0;person;24311;
befolkning_innvandringsgrunn;2012;00;annet;0;person;7696;
befolkning_innvandringsgrunn;2012;00;uoppgitt;0;person;202529;
befolkning_innvandringsgrunn;2012;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2012;00;arbeid;alle;prosent;11,2;
befolkning_innvandringsgrunn;2012;00;flukt;alle;prosent;4,4;
befolkning_innvandringsgrunn;2012;00;familie;alle;prosent;6,6;
befolkning_innvandringsgrunn;2012;00;annet;alle;prosent;2,2;
befolkning_innvandringsgrunn;2012;00;uoppgitt;alle;prosent;75,6;
befolkning_innvandringsgrunn;2012;00;alle;1;prosent;52,0;
befolkning_innvandringsgrunn;2012;00;arbeid;1;prosent;8,2;
befolkning_innvandringsgrunn;2012;00;flukt;1;prosent;2,3;
befolkning_innvandringsgrunn;2012;00;familie;1;prosent;2,2;
befolkning_innvandringsgrunn;2012;00;annet;1;prosent;0,8;
befolkning_innvandringsgrunn;2012;00;uoppgitt;1;prosent;38,6;
befolkning_innvandringsgrunn;2012;00;alle;0;prosent;48,0;
befolkning_innvandringsgrunn;2012;00;arbeid;0;prosent;3,0;
befolkning_innvandringsgrunn;2012;00;flukt;0;prosent;2,0;
befolkning_innvandringsgrunn;2012;00;familie;0;prosent;4,4;
befolkning_innvandringsgrunn;2012;00;annet;0;prosent;1,4;
befolkning_innvandringsgrunn;2012;00;uoppgitt;0;prosent;37,0;
