tabell_navn;aar;fylke_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2009;01; ;alle;person;268584;
befolkning_innvandringsgrunn;2009;01;alle;alle;person;23335;
befolkning_innvandringsgrunn;2009;01;arbeid;alle;person;2449;
befolkning_innvandringsgrunn;2009;01;flukt;alle;person;8767;
befolkning_innvandringsgrunn;2009;01;familie;alle;person;4066;
befolkning_innvandringsgrunn;2009;01;annet;alle;person;372;
befolkning_innvandringsgrunn;2009;01;uoppgitt;alle;person;7681;
befolkning_innvandringsgrunn;2009;01;alle;1;person;11808;
befolkning_innvandringsgrunn;2009;01;arbeid;1;person;2063;
befolkning_innvandringsgrunn;2009;01;flukt;1;person;4425;
befolkning_innvandringsgrunn;2009;01;familie;1;person;1324;
befolkning_innvandringsgrunn;2009;01;annet;1;person;92;
befolkning_innvandringsgrunn;2009;01;uoppgitt;1;person;3904;
befolkning_innvandringsgrunn;2009;01;alle;0;person;11527;
befolkning_innvandringsgrunn;2009;01;arbeid;0;person;386;
befolkning_innvandringsgrunn;2009;01;flukt;0;person;4342;
befolkning_innvandringsgrunn;2009;01;familie;0;person;2742;
befolkning_innvandringsgrunn;2009;01;annet;0;person;280;
befolkning_innvandringsgrunn;2009;01;uoppgitt;0;person;3777;
befolkning_innvandringsgrunn;2009;02; ;alle;person;527625;
befolkning_innvandringsgrunn;2009;02;alle;alle;person;53303;
befolkning_innvandringsgrunn;2009;02;arbeid;alle;person;7787;
befolkning_innvandringsgrunn;2009;02;flukt;alle;person;11901;
befolkning_innvandringsgrunn;2009;02;familie;alle;person;10230;
befolkning_innvandringsgrunn;2009;02;annet;alle;person;2237;
befolkning_innvandringsgrunn;2009;02;uoppgitt;alle;person;21148;
befolkning_innvandringsgrunn;2009;02;alle;1;person;26473;
befolkning_innvandringsgrunn;2009;02;arbeid;1;person;6247;
befolkning_innvandringsgrunn;2009;02;flukt;1;person;5795;
befolkning_innvandringsgrunn;2009;02;familie;1;person;3535;
befolkning_innvandringsgrunn;2009;02;annet;1;person;587;
befolkning_innvandringsgrunn;2009;02;uoppgitt;1;person;10309;
befolkning_innvandringsgrunn;2009;02;alle;0;person;26830;
befolkning_innvandringsgrunn;2009;02;arbeid;0;person;1540;
befolkning_innvandringsgrunn;2009;02;flukt;0;person;6106;
befolkning_innvandringsgrunn;2009;02;familie;0;person;6695;
befolkning_innvandringsgrunn;2009;02;annet;0;person;1650;
befolkning_innvandringsgrunn;2009;02;uoppgitt;0;person;10839;
befolkning_innvandringsgrunn;2009;03; ;alle;person;575475;
befolkning_innvandringsgrunn;2009;03;alle;alle;person;116167;
befolkning_innvandringsgrunn;2009;03;arbeid;alle;person;14444;
befolkning_innvandringsgrunn;2009;03;flukt;alle;person;27956;
befolkning_innvandringsgrunn;2009;03;familie;alle;person;22416;
befolkning_innvandringsgrunn;2009;03;annet;alle;person;5557;
befolkning_innvandringsgrunn;2009;03;uoppgitt;alle;person;45794;
befolkning_innvandringsgrunn;2009;03;alle;1;person;60490;
befolkning_innvandringsgrunn;2009;03;arbeid;1;person;11071;
befolkning_innvandringsgrunn;2009;03;flukt;1;person;13724;
befolkning_innvandringsgrunn;2009;03;familie;1;person;9208;
befolkning_innvandringsgrunn;2009;03;annet;1;person;1736;
befolkning_innvandringsgrunn;2009;03;uoppgitt;1;person;24751;
befolkning_innvandringsgrunn;2009;03;alle;0;person;55677;
befolkning_innvandringsgrunn;2009;03;arbeid;0;person;3373;
befolkning_innvandringsgrunn;2009;03;flukt;0;person;14232;
befolkning_innvandringsgrunn;2009;03;familie;0;person;13208;
befolkning_innvandringsgrunn;2009;03;annet;0;person;3821;
befolkning_innvandringsgrunn;2009;03;uoppgitt;0;person;21043;
befolkning_innvandringsgrunn;2009;04; ;alle;person;190071;
befolkning_innvandringsgrunn;2009;04;alle;alle;person;9532;
befolkning_innvandringsgrunn;2009;04;arbeid;alle;person;1125;
befolkning_innvandringsgrunn;2009;04;flukt;alle;person;2978;
befolkning_innvandringsgrunn;2009;04;familie;alle;person;1907;
befolkning_innvandringsgrunn;2009;04;annet;alle;person;264;
befolkning_innvandringsgrunn;2009;04;uoppgitt;alle;person;3258;
befolkning_innvandringsgrunn;2009;04;alle;1;person;4645;
befolkning_innvandringsgrunn;2009;04;arbeid;1;person;874;
befolkning_innvandringsgrunn;2009;04;flukt;1;person;1564;
befolkning_innvandringsgrunn;2009;04;familie;1;person;563;
befolkning_innvandringsgrunn;2009;04;annet;1;person;88;
befolkning_innvandringsgrunn;2009;04;uoppgitt;1;person;1556;
befolkning_innvandringsgrunn;2009;04;alle;0;person;4887;
befolkning_innvandringsgrunn;2009;04;arbeid;0;person;251;
befolkning_innvandringsgrunn;2009;04;flukt;0;person;1414;
befolkning_innvandringsgrunn;2009;04;familie;0;person;1344;
befolkning_innvandringsgrunn;2009;04;annet;0;person;176;
befolkning_innvandringsgrunn;2009;04;uoppgitt;0;person;1702;
befolkning_innvandringsgrunn;2009;05; ;alle;person;184288;
befolkning_innvandringsgrunn;2009;05;alle;alle;person;9396;
befolkning_innvandringsgrunn;2009;05;arbeid;alle;person;1416;
befolkning_innvandringsgrunn;2009;05;flukt;alle;person;3226;
befolkning_innvandringsgrunn;2009;05;familie;alle;person;1866;
befolkning_innvandringsgrunn;2009;05;annet;alle;person;254;
befolkning_innvandringsgrunn;2009;05;uoppgitt;alle;person;2634;
befolkning_innvandringsgrunn;2009;05;alle;1;person;4709;
befolkning_innvandringsgrunn;2009;05;arbeid;1;person;1055;
befolkning_innvandringsgrunn;2009;05;flukt;1;person;1722;
befolkning_innvandringsgrunn;2009;05;familie;1;person;583;
befolkning_innvandringsgrunn;2009;05;annet;1;person;85;
befolkning_innvandringsgrunn;2009;05;uoppgitt;1;person;1264;
befolkning_innvandringsgrunn;2009;05;alle;0;person;4687;
befolkning_innvandringsgrunn;2009;05;arbeid;0;person;361;
befolkning_innvandringsgrunn;2009;05;flukt;0;person;1504;
befolkning_innvandringsgrunn;2009;05;familie;0;person;1283;
befolkning_innvandringsgrunn;2009;05;annet;0;person;169;
befolkning_innvandringsgrunn;2009;05;uoppgitt;0;person;1370;
befolkning_innvandringsgrunn;2009;06; ;alle;person;254634;
befolkning_innvandringsgrunn;2009;06;alle;alle;person;24047;
befolkning_innvandringsgrunn;2009;06;arbeid;alle;person;3400;
befolkning_innvandringsgrunn;2009;06;flukt;alle;person;6722;
befolkning_innvandringsgrunn;2009;06;familie;alle;person;5070;
befolkning_innvandringsgrunn;2009;06;annet;alle;person;494;
befolkning_innvandringsgrunn;2009;06;uoppgitt;alle;person;8361;
befolkning_innvandringsgrunn;2009;06;alle;1;person;12160;
befolkning_innvandringsgrunn;2009;06;arbeid;1;person;2699;
befolkning_innvandringsgrunn;2009;06;flukt;1;person;3420;
befolkning_innvandringsgrunn;2009;06;familie;1;person;1684;
befolkning_innvandringsgrunn;2009;06;annet;1;person;132;
befolkning_innvandringsgrunn;2009;06;uoppgitt;1;person;4225;
befolkning_innvandringsgrunn;2009;06;alle;0;person;11887;
befolkning_innvandringsgrunn;2009;06;arbeid;0;person;701;
befolkning_innvandringsgrunn;2009;06;flukt;0;person;3302;
befolkning_innvandringsgrunn;2009;06;familie;0;person;3386;
befolkning_innvandringsgrunn;2009;06;annet;0;person;362;
befolkning_innvandringsgrunn;2009;06;uoppgitt;0;person;4136;
befolkning_innvandringsgrunn;2009;07; ;alle;person;229134;
befolkning_innvandringsgrunn;2009;07;alle;alle;person;17508;
befolkning_innvandringsgrunn;2009;07;arbeid;alle;person;2930;
befolkning_innvandringsgrunn;2009;07;flukt;alle;person;5228;
befolkning_innvandringsgrunn;2009;07;familie;alle;person;3379;
befolkning_innvandringsgrunn;2009;07;annet;alle;person;376;
befolkning_innvandringsgrunn;2009;07;uoppgitt;alle;person;5595;
befolkning_innvandringsgrunn;2009;07;alle;1;person;8784;
befolkning_innvandringsgrunn;2009;07;arbeid;1;person;2273;
befolkning_innvandringsgrunn;2009;07;flukt;1;person;2675;
befolkning_innvandringsgrunn;2009;07;familie;1;person;1050;
befolkning_innvandringsgrunn;2009;07;annet;1;person;101;
befolkning_innvandringsgrunn;2009;07;uoppgitt;1;person;2685;
befolkning_innvandringsgrunn;2009;07;alle;0;person;8724;
befolkning_innvandringsgrunn;2009;07;arbeid;0;person;657;
befolkning_innvandringsgrunn;2009;07;flukt;0;person;2553;
befolkning_innvandringsgrunn;2009;07;familie;0;person;2329;
befolkning_innvandringsgrunn;2009;07;annet;0;person;275;
befolkning_innvandringsgrunn;2009;07;uoppgitt;0;person;2910;
befolkning_innvandringsgrunn;2009;08; ;alle;person;167548;
befolkning_innvandringsgrunn;2009;08;alle;alle;person;11297;
befolkning_innvandringsgrunn;2009;08;arbeid;alle;person;1252;
befolkning_innvandringsgrunn;2009;08;flukt;alle;person;4156;
befolkning_innvandringsgrunn;2009;08;familie;alle;person;2251;
befolkning_innvandringsgrunn;2009;08;annet;alle;person;350;
befolkning_innvandringsgrunn;2009;08;uoppgitt;alle;person;3288;
befolkning_innvandringsgrunn;2009;08;alle;1;person;5525;
befolkning_innvandringsgrunn;2009;08;arbeid;1;person;1011;
befolkning_innvandringsgrunn;2009;08;flukt;1;person;2065;
befolkning_innvandringsgrunn;2009;08;familie;1;person;698;
befolkning_innvandringsgrunn;2009;08;annet;1;person;133;
befolkning_innvandringsgrunn;2009;08;uoppgitt;1;person;1618;
befolkning_innvandringsgrunn;2009;08;alle;0;person;5772;
befolkning_innvandringsgrunn;2009;08;arbeid;0;person;241;
befolkning_innvandringsgrunn;2009;08;flukt;0;person;2091;
befolkning_innvandringsgrunn;2009;08;familie;0;person;1553;
befolkning_innvandringsgrunn;2009;08;annet;0;person;217;
befolkning_innvandringsgrunn;2009;08;uoppgitt;0;person;1670;
befolkning_innvandringsgrunn;2009;09; ;alle;person;107359;
befolkning_innvandringsgrunn;2009;09;alle;alle;person;7375;
befolkning_innvandringsgrunn;2009;09;arbeid;alle;person;1029;
befolkning_innvandringsgrunn;2009;09;flukt;alle;person;2369;
befolkning_innvandringsgrunn;2009;09;familie;alle;person;1650;
befolkning_innvandringsgrunn;2009;09;annet;alle;person;205;
befolkning_innvandringsgrunn;2009;09;uoppgitt;alle;person;2122;
befolkning_innvandringsgrunn;2009;09;alle;1;person;3652;
befolkning_innvandringsgrunn;2009;09;arbeid;1;person;824;
befolkning_innvandringsgrunn;2009;09;flukt;1;person;1205;
befolkning_innvandringsgrunn;2009;09;familie;1;person;505;
befolkning_innvandringsgrunn;2009;09;annet;1;person;89;
befolkning_innvandringsgrunn;2009;09;uoppgitt;1;person;1029;
befolkning_innvandringsgrunn;2009;09;alle;0;person;3723;
befolkning_innvandringsgrunn;2009;09;arbeid;0;person;205;
befolkning_innvandringsgrunn;2009;09;flukt;0;person;1164;
befolkning_innvandringsgrunn;2009;09;familie;0;person;1145;
befolkning_innvandringsgrunn;2009;09;annet;0;person;116;
befolkning_innvandringsgrunn;2009;09;uoppgitt;0;person;1093;
befolkning_innvandringsgrunn;2009;10; ;alle;person;168233;
befolkning_innvandringsgrunn;2009;10;alle;alle;person;14038;
befolkning_innvandringsgrunn;2009;10;arbeid;alle;person;1762;
befolkning_innvandringsgrunn;2009;10;flukt;alle;person;4937;
befolkning_innvandringsgrunn;2009;10;familie;alle;person;2669;
befolkning_innvandringsgrunn;2009;10;annet;alle;person;338;
befolkning_innvandringsgrunn;2009;10;uoppgitt;alle;person;4332;
befolkning_innvandringsgrunn;2009;10;alle;1;person;7070;
befolkning_innvandringsgrunn;2009;10;arbeid;1;person;1417;
befolkning_innvandringsgrunn;2009;10;flukt;1;person;2505;
befolkning_innvandringsgrunn;2009;10;familie;1;person;828;
befolkning_innvandringsgrunn;2009;10;annet;1;person;115;
befolkning_innvandringsgrunn;2009;10;uoppgitt;1;person;2205;
befolkning_innvandringsgrunn;2009;10;alle;0;person;6968;
befolkning_innvandringsgrunn;2009;10;arbeid;0;person;345;
befolkning_innvandringsgrunn;2009;10;flukt;0;person;2432;
befolkning_innvandringsgrunn;2009;10;familie;0;person;1841;
befolkning_innvandringsgrunn;2009;10;annet;0;person;223;
befolkning_innvandringsgrunn;2009;10;uoppgitt;0;person;2127;
befolkning_innvandringsgrunn;2009;11; ;alle;person;420574;
befolkning_innvandringsgrunn;2009;11;alle;alle;person;38419;
