tabell_navn;aar;fylke_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2010;01; ;alle;person;271662;
befolkning_innvandringsgrunn;2010;01;alle;alle;person;25199;
befolkning_innvandringsgrunn;2010;01;arbeid;alle;person;2933;
befolkning_innvandringsgrunn;2010;01;flukt;alle;person;9346;
befolkning_innvandringsgrunn;2010;01;familie;alle;person;4506;
befolkning_innvandringsgrunn;2010;01;annet;alle;person;415;
befolkning_innvandringsgrunn;2010;01;uoppgitt;alle;person;7999;
befolkning_innvandringsgrunn;2010;01;alle;1;person;12780;
befolkning_innvandringsgrunn;2010;01;arbeid;1;person;2417;
befolkning_innvandringsgrunn;2010;01;flukt;1;person;4739;
befolkning_innvandringsgrunn;2010;01;familie;1;person;1451;
befolkning_innvandringsgrunn;2010;01;annet;1;person;95;
befolkning_innvandringsgrunn;2010;01;uoppgitt;1;person;4078;
befolkning_innvandringsgrunn;2010;01;alle;0;person;12419;
befolkning_innvandringsgrunn;2010;01;arbeid;0;person;516;
befolkning_innvandringsgrunn;2010;01;flukt;0;person;4607;
befolkning_innvandringsgrunn;2010;01;familie;0;person;3055;
befolkning_innvandringsgrunn;2010;01;annet;0;person;320;
befolkning_innvandringsgrunn;2010;01;uoppgitt;0;person;3921;
befolkning_innvandringsgrunn;2010;02; ;alle;person;536499;
befolkning_innvandringsgrunn;2010;02;alle;alle;person;57767;
befolkning_innvandringsgrunn;2010;02;arbeid;alle;person;9068;
befolkning_innvandringsgrunn;2010;02;flukt;alle;person;12796;
befolkning_innvandringsgrunn;2010;02;familie;alle;person;11249;
befolkning_innvandringsgrunn;2010;02;annet;alle;person;2493;
befolkning_innvandringsgrunn;2010;02;uoppgitt;alle;person;22161;
befolkning_innvandringsgrunn;2010;02;alle;1;person;28729;
befolkning_innvandringsgrunn;2010;02;arbeid;1;person;7096;
befolkning_innvandringsgrunn;2010;02;flukt;1;person;6209;
befolkning_innvandringsgrunn;2010;02;familie;1;person;3884;
befolkning_innvandringsgrunn;2010;02;annet;1;person;647;
befolkning_innvandringsgrunn;2010;02;uoppgitt;1;person;10893;
befolkning_innvandringsgrunn;2010;02;alle;0;person;29038;
befolkning_innvandringsgrunn;2010;02;arbeid;0;person;1972;
befolkning_innvandringsgrunn;2010;02;flukt;0;person;6587;
befolkning_innvandringsgrunn;2010;02;familie;0;person;7365;
befolkning_innvandringsgrunn;2010;02;annet;0;person;1846;
befolkning_innvandringsgrunn;2010;02;uoppgitt;0;person;11268;
befolkning_innvandringsgrunn;2010;03; ;alle;person;586860;
befolkning_innvandringsgrunn;2010;03;alle;alle;person;122379;
befolkning_innvandringsgrunn;2010;03;arbeid;alle;person;15540;
befolkning_innvandringsgrunn;2010;03;flukt;alle;person;29162;
befolkning_innvandringsgrunn;2010;03;familie;alle;person;24055;
befolkning_innvandringsgrunn;2010;03;annet;alle;person;6170;
befolkning_innvandringsgrunn;2010;03;uoppgitt;alle;person;47452;
befolkning_innvandringsgrunn;2010;03;alle;1;person;63303;
befolkning_innvandringsgrunn;2010;03;arbeid;1;person;11603;
befolkning_innvandringsgrunn;2010;03;flukt;1;person;14279;
befolkning_innvandringsgrunn;2010;03;familie;1;person;9863;
befolkning_innvandringsgrunn;2010;03;annet;1;person;1942;
befolkning_innvandringsgrunn;2010;03;uoppgitt;1;person;25616;
befolkning_innvandringsgrunn;2010;03;alle;0;person;59076;
befolkning_innvandringsgrunn;2010;03;arbeid;0;person;3937;
befolkning_innvandringsgrunn;2010;03;flukt;0;person;14883;
befolkning_innvandringsgrunn;2010;03;familie;0;person;14192;
befolkning_innvandringsgrunn;2010;03;annet;0;person;4228;
befolkning_innvandringsgrunn;2010;03;uoppgitt;0;person;21836;
befolkning_innvandringsgrunn;2010;04; ;alle;person;190709;
befolkning_innvandringsgrunn;2010;04;alle;alle;person;10375;
befolkning_innvandringsgrunn;2010;04;arbeid;alle;person;1351;
befolkning_innvandringsgrunn;2010;04;flukt;alle;person;3239;
befolkning_innvandringsgrunn;2010;04;familie;alle;person;2121;
befolkning_innvandringsgrunn;2010;04;annet;alle;person;301;
befolkning_innvandringsgrunn;2010;04;uoppgitt;alle;person;3363;
befolkning_innvandringsgrunn;2010;04;alle;1;person;5098;
befolkning_innvandringsgrunn;2010;04;arbeid;1;person;1028;
befolkning_innvandringsgrunn;2010;04;flukt;1;person;1714;
befolkning_innvandringsgrunn;2010;04;familie;1;person;635;
befolkning_innvandringsgrunn;2010;04;annet;1;person;103;
befolkning_innvandringsgrunn;2010;04;uoppgitt;1;person;1618;
befolkning_innvandringsgrunn;2010;04;alle;0;person;5277;
befolkning_innvandringsgrunn;2010;04;arbeid;0;person;323;
befolkning_innvandringsgrunn;2010;04;flukt;0;person;1525;
befolkning_innvandringsgrunn;2010;04;familie;0;person;1486;
befolkning_innvandringsgrunn;2010;04;annet;0;person;198;
befolkning_innvandringsgrunn;2010;04;uoppgitt;0;person;1745;
befolkning_innvandringsgrunn;2010;05; ;alle;person;185216;
befolkning_innvandringsgrunn;2010;05;alle;alle;person;10304;
befolkning_innvandringsgrunn;2010;05;arbeid;alle;person;1659;
befolkning_innvandringsgrunn;2010;05;flukt;alle;person;3520;
befolkning_innvandringsgrunn;2010;05;familie;alle;person;2046;
befolkning_innvandringsgrunn;2010;05;annet;alle;person;297;
befolkning_innvandringsgrunn;2010;05;uoppgitt;alle;person;2782;
befolkning_innvandringsgrunn;2010;05;alle;1;person;5198;
befolkning_innvandringsgrunn;2010;05;arbeid;1;person;1221;
befolkning_innvandringsgrunn;2010;05;flukt;1;person;1881;
befolkning_innvandringsgrunn;2010;05;familie;1;person;646;
befolkning_innvandringsgrunn;2010;05;annet;1;person;105;
befolkning_innvandringsgrunn;2010;05;uoppgitt;1;person;1345;
befolkning_innvandringsgrunn;2010;05;alle;0;person;5106;
befolkning_innvandringsgrunn;2010;05;arbeid;0;person;438;
befolkning_innvandringsgrunn;2010;05;flukt;0;person;1639;
befolkning_innvandringsgrunn;2010;05;familie;0;person;1400;
befolkning_innvandringsgrunn;2010;05;annet;0;person;192;
befolkning_innvandringsgrunn;2010;05;uoppgitt;0;person;1437;
befolkning_innvandringsgrunn;2010;06; ;alle;person;257673;
befolkning_innvandringsgrunn;2010;06;alle;alle;person;26169;
befolkning_innvandringsgrunn;2010;06;arbeid;alle;person;4095;
befolkning_innvandringsgrunn;2010;06;flukt;alle;person;7192;
befolkning_innvandringsgrunn;2010;06;familie;alle;person;5671;
befolkning_innvandringsgrunn;2010;06;annet;alle;person;584;
befolkning_innvandringsgrunn;2010;06;uoppgitt;alle;person;8627;
befolkning_innvandringsgrunn;2010;06;alle;1;person;13226;
befolkning_innvandringsgrunn;2010;06;arbeid;1;person;3180;
befolkning_innvandringsgrunn;2010;06;flukt;1;person;3674;
befolkning_innvandringsgrunn;2010;06;familie;1;person;1848;
befolkning_innvandringsgrunn;2010;06;annet;1;person;152;
befolkning_innvandringsgrunn;2010;06;uoppgitt;1;person;4372;
befolkning_innvandringsgrunn;2010;06;alle;0;person;12943;
befolkning_innvandringsgrunn;2010;06;arbeid;0;person;915;
