tabell_navn;aar;fylke_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2007;00; ;alle;person;4681134;
befolkning_innvandringsgrunn;2007;00;alle;alle;person;341830;
befolkning_innvandringsgrunn;2007;00;arbeid;alle;person;28803;
befolkning_innvandringsgrunn;2007;00;flukt;alle;person;96619;
befolkning_innvandringsgrunn;2007;00;familie;alle;person;68332;
befolkning_innvandringsgrunn;2007;00;annet;alle;person;12871;
befolkning_innvandringsgrunn;2007;00;uoppgitt;alle;person;135205;
befolkning_innvandringsgrunn;2007;00;alle;1;person;169121;
befolkning_innvandringsgrunn;2007;00;arbeid;1;person;22393;
befolkning_innvandringsgrunn;2007;00;flukt;1;person;48935;
befolkning_innvandringsgrunn;2007;00;familie;1;person;23933;
befolkning_innvandringsgrunn;2007;00;annet;1;person;4545;
befolkning_innvandringsgrunn;2007;00;uoppgitt;1;person;69315;
befolkning_innvandringsgrunn;2007;00;alle;0;person;172709;
befolkning_innvandringsgrunn;2007;00;arbeid;0;person;6410;
befolkning_innvandringsgrunn;2007;00;flukt;0;person;47684;
befolkning_innvandringsgrunn;2007;00;familie;0;person;44399;
befolkning_innvandringsgrunn;2007;00;annet;0;person;8326;
befolkning_innvandringsgrunn;2007;00;uoppgitt;0;person;65890;
befolkning_innvandringsgrunn;2007;00;alle;alle;prosent;100,0;
befolkning_innvandringsgrunn;2007;00;arbeid;alle;prosent;8,4;
befolkning_innvandringsgrunn;2007;00;flukt;alle;prosent;28,3;
befolkning_innvandringsgrunn;2007;00;familie;alle;prosent;20,0;
befolkning_innvandringsgrunn;2007;00;annet;alle;prosent;3,8;
befolkning_innvandringsgrunn;2007;00;uoppgitt;alle;prosent;39,6;
befolkning_innvandringsgrunn;2007;00;alle;1;prosent;49,5;
befolkning_innvandringsgrunn;2007;00;arbeid;1;prosent;6,6;
befolkning_innvandringsgrunn;2007;00;flukt;1;prosent;14,3;
befolkning_innvandringsgrunn;2007;00;familie;1;prosent;7,0;
befolkning_innvandringsgrunn;2007;00;annet;1;prosent;1,3;
befolkning_innvandringsgrunn;2007;00;uoppgitt;1;prosent;20,3;
befolkning_innvandringsgrunn;2007;00;alle;0;prosent;50,5;
befolkning_innvandringsgrunn;2007;00;arbeid;0;prosent;1,9;
befolkning_innvandringsgrunn;2007;00;flukt;0;prosent;13,9;
befolkning_innvandringsgrunn;2007;00;familie;0;prosent;13,0;
befolkning_innvandringsgrunn;2007;00;annet;0;prosent;2,4;
befolkning_innvandringsgrunn;2007;00;uoppgitt;0;prosent;19,3;
