tabell_navn;aar;fylke_id;innvgrunn_6;kjonn;enhet;tabellvariabel;
befolkning_innvandringsgrunn;2012;01; ;alle;person;278352;
befolkning_innvandringsgrunn;2012;01;alle;alle;person;29538;
befolkning_innvandringsgrunn;2012;01;arbeid;alle;person;2545;
befolkning_innvandringsgrunn;2012;01;flukt;alle;person;1021;
befolkning_innvandringsgrunn;2012;01;familie;alle;person;1633;
befolkning_innvandringsgrunn;2012;01;annet;alle;person;229;
befolkning_innvandringsgrunn;2012;01;uoppgitt;alle;person;24110;
befolkning_innvandringsgrunn;2012;01;alle;1;person;15299;
befolkning_innvandringsgrunn;2012;01;arbeid;1;person;2009;
befolkning_innvandringsgrunn;2012;01;flukt;1;person;553;
befolkning_innvandringsgrunn;2012;01;familie;1;person;530;
befolkning_innvandringsgrunn;2012;01;annet;1;person;66;
befolkning_innvandringsgrunn;2012;01;uoppgitt;1;person;12141;
befolkning_innvandringsgrunn;2012;01;alle;0;person;14239;
befolkning_innvandringsgrunn;2012;01;arbeid;0;person;536;
befolkning_innvandringsgrunn;2012;01;flukt;0;person;468;
befolkning_innvandringsgrunn;2012;01;familie;0;person;1103;
befolkning_innvandringsgrunn;2012;01;annet;0;person;163;
befolkning_innvandringsgrunn;2012;01;uoppgitt;0;person;11969;
befolkning_innvandringsgrunn;2012;02; ;alle;person;556254;
befolkning_innvandringsgrunn;2012;02;alle;alle;person;69480;
befolkning_innvandringsgrunn;2012;02;arbeid;alle;person;7431;
befolkning_innvandringsgrunn;2012;02;flukt;alle;person;1920;
befolkning_innvandringsgrunn;2012;02;familie;alle;person;4088;
befolkning_innvandringsgrunn;2012;02;annet;alle;person;1521;
befolkning_innvandringsgrunn;2012;02;uoppgitt;alle;person;54520;
befolkning_innvandringsgrunn;2012;02;alle;1;person;35636;
befolkning_innvandringsgrunn;2012;02;arbeid;1;person;5723;
befolkning_innvandringsgrunn;2012;02;flukt;1;person;1003;
befolkning_innvandringsgrunn;2012;02;familie;1;person;1370;
befolkning_innvandringsgrunn;2012;02;annet;1;person;360;
befolkning_innvandringsgrunn;2012;02;uoppgitt;1;person;27180;
befolkning_innvandringsgrunn;2012;02;alle;0;person;33844;
befolkning_innvandringsgrunn;2012;02;arbeid;0;person;1708;
befolkning_innvandringsgrunn;2012;02;flukt;0;person;917;
befolkning_innvandringsgrunn;2012;02;familie;0;person;2718;
befolkning_innvandringsgrunn;2012;02;annet;0;person;1161;
befolkning_innvandringsgrunn;2012;02;uoppgitt;0;person;27340;
befolkning_innvandringsgrunn;2012;03; ;alle;person;613285;
befolkning_innvandringsgrunn;2012;03;alle;alle;person;139081;
befolkning_innvandringsgrunn;2012;03;arbeid;alle;person;10919;
befolkning_innvandringsgrunn;2012;03;flukt;alle;person;2430;
befolkning_innvandringsgrunn;2012;03;familie;alle;person;6359;
befolkning_innvandringsgrunn;2012;03;annet;alle;person;3819;
befolkning_innvandringsgrunn;2012;03;uoppgitt;alle;person;115554;
befolkning_innvandringsgrunn;2012;03;alle;1;person;72643;
befolkning_innvandringsgrunn;2012;03;arbeid;1;person;7913;
befolkning_innvandringsgrunn;2012;03;flukt;1;person;1110;
befolkning_innvandringsgrunn;2012;03;familie;1;person;2401;
befolkning_innvandringsgrunn;2012;03;annet;1;person;1276;
befolkning_innvandringsgrunn;2012;03;uoppgitt;1;person;59943;
befolkning_innvandringsgrunn;2012;03;alle;0;person;66438;
befolkning_innvandringsgrunn;2012;03;arbeid;0;person;3006;
befolkning_innvandringsgrunn;2012;03;flukt;0;person;1320;
befolkning_innvandringsgrunn;2012;03;familie;0;person;3958;
befolkning_innvandringsgrunn;2012;03;annet;0;person;2543;
befolkning_innvandringsgrunn;2012;03;uoppgitt;0;person;55611;
befolkning_innvandringsgrunn;2012;04; ;alle;person;192791;
befolkning_innvandringsgrunn;2012;04;alle;alle;person;12570;
befolkning_innvandringsgrunn;2012;04;arbeid;alle;person;1299;
befolkning_innvandringsgrunn;2012;04;flukt;alle;person;1037;
befolkning_innvandringsgrunn;2012;04;familie;alle;person;880;
befolkning_innvandringsgrunn;2012;04;annet;alle;person;229;
befolkning_innvandringsgrunn;2012;04;uoppgitt;alle;person;9125;
befolkning_innvandringsgrunn;2012;04;alle;1;person;6234;
befolkning_innvandringsgrunn;2012;04;arbeid;1;person;931;
befolkning_innvandringsgrunn;2012;04;flukt;1;person;529;
befolkning_innvandringsgrunn;2012;04;familie;1;person;270;
befolkning_innvandringsgrunn;2012;04;annet;1;person;75;
befolkning_innvandringsgrunn;2012;04;uoppgitt;1;person;4429;
befolkning_innvandringsgrunn;2012;04;alle;0;person;6336;
befolkning_innvandringsgrunn;2012;04;arbeid;0;person;368;
befolkning_innvandringsgrunn;2012;04;flukt;0;person;508;
befolkning_innvandringsgrunn;2012;04;familie;0;person;610;
befolkning_innvandringsgrunn;2012;04;annet;0;person;154;
befolkning_innvandringsgrunn;2012;04;uoppgitt;0;person;4696;
befolkning_innvandringsgrunn;2012;05; ;alle;person;187147;
befolkning_innvandringsgrunn;2012;05;alle;alle;person;12500;
befolkning_innvandringsgrunn;2012;05;arbeid;alle;person;1578;
befolkning_innvandringsgrunn;2012;05;flukt;alle;person;1239;
befolkning_innvandringsgrunn;2012;05;familie;alle;person;791;
befolkning_innvandringsgrunn;2012;05;annet;alle;person;155;
befolkning_innvandringsgrunn;2012;05;uoppgitt;alle;person;8737;
befolkning_innvandringsgrunn;2012;05;alle;1;person;6431;
befolkning_innvandringsgrunn;2012;05;arbeid;1;person;1106;
befolkning_innvandringsgrunn;2012;05;flukt;1;person;670;
befolkning_innvandringsgrunn;2012;05;familie;1;person;242;
befolkning_innvandringsgrunn;2012;05;annet;1;person;62;
befolkning_innvandringsgrunn;2012;05;uoppgitt;1;person;4351;
befolkning_innvandringsgrunn;2012;05;alle;0;person;6069;
befolkning_innvandringsgrunn;2012;05;arbeid;0;person;472;
befolkning_innvandringsgrunn;2012;05;flukt;0;person;569;
befolkning_innvandringsgrunn;2012;05;familie;0;person;549;
befolkning_innvandringsgrunn;2012;05;annet;0;person;93;
befolkning_innvandringsgrunn;2012;05;uoppgitt;0;person;4386;
befolkning_innvandringsgrunn;2012;06; ;alle;person;265164;
befolkning_innvandringsgrunn;2012;06;alle;alle;person;31734;
befolkning_innvandringsgrunn;2012;06;arbeid;alle;person;3664;
befolkning_innvandringsgrunn;2012;06;flukt;alle;person;1324;
befolkning_innvandringsgrunn;2012;06;familie;alle;person;2065;
befolkning_innvandringsgrunn;2012;06;annet;alle;person;265;
befolkning_innvandringsgrunn;2012;06;uoppgitt;alle;person;24416;
befolkning_innvandringsgrunn;2012;06;alle;1;person;16370;
befolkning_innvandringsgrunn;2012;06;arbeid;1;person;2697;
befolkning_innvandringsgrunn;2012;06;flukt;1;person;714;
befolkning_innvandringsgrunn;2012;06;familie;1;person;626;
befolkning_innvandringsgrunn;2012;06;annet;1;person;41;
befolkning_innvandringsgrunn;2012;06;uoppgitt;1;person;12292;
befolkning_innvandringsgrunn;2012;06;alle;0;person;15364;
befolkning_innvandringsgrunn;2012;06;arbeid;0;person;967;
befolkning_innvandringsgrunn;2012;06;flukt;0;person;610;
befolkning_innvandringsgrunn;2012;06;familie;0;person;1439;
befolkning_innvandringsgrunn;2012;06;annet;0;person;224;
befolkning_innvandringsgrunn;2012;06;uoppgitt;0;person;12124;
befolkning_innvandringsgrunn;2012;07; ;alle;person;236424;
befolkning_innvandringsgrunn;2012;07;alle;alle;person;22086;
befolkning_innvandringsgrunn;2012;07;arbeid;alle;person;2453;
befolkning_innvandringsgrunn;2012;07;flukt;alle;person;783;
befolkning_innvandringsgrunn;2012;07;familie;alle;person;1509;
befolkning_innvandringsgrunn;2012;07;annet;alle;person;246;
befolkning_innvandringsgrunn;2012;07;uoppgitt;alle;person;17095;
befolkning_innvandringsgrunn;2012;07;alle;1;person;11097;
befolkning_innvandringsgrunn;2012;07;arbeid;1;person;1615;
befolkning_innvandringsgrunn;2012;07;flukt;1;person;417;
befolkning_innvandringsgrunn;2012;07;familie;1;person;502;
befolkning_innvandringsgrunn;2012;07;annet;1;person;65;
befolkning_innvandringsgrunn;2012;07;uoppgitt;1;person;8498;
befolkning_innvandringsgrunn;2012;07;alle;0;person;10989;
befolkning_innvandringsgrunn;2012;07;arbeid;0;person;838;
befolkning_innvandringsgrunn;2012;07;flukt;0;person;366;
befolkning_innvandringsgrunn;2012;07;familie;0;person;1007;
befolkning_innvandringsgrunn;2012;07;annet;0;person;181;
befolkning_innvandringsgrunn;2012;07;uoppgitt;0;person;8597;
befolkning_innvandringsgrunn;2012;08; ;alle;person;170023;
befolkning_innvandringsgrunn;2012;08;alle;alle;person;14282;
befolkning_innvandringsgrunn;2012;08;arbeid;alle;person;1128;
befolkning_innvandringsgrunn;2012;08;flukt;alle;person;1161;
befolkning_innvandringsgrunn;2012;08;familie;alle;person;886;
befolkning_innvandringsgrunn;2012;08;annet;alle;person;245;
befolkning_innvandringsgrunn;2012;08;uoppgitt;alle;person;10862;
befolkning_innvandringsgrunn;2012;08;alle;1;person;7120;
befolkning_innvandringsgrunn;2012;08;arbeid;1;person;824;
befolkning_innvandringsgrunn;2012;08;flukt;1;person;619;
befolkning_innvandringsgrunn;2012;08;familie;1;person;266;
befolkning_innvandringsgrunn;2012;08;annet;1;person;119;
befolkning_innvandringsgrunn;2012;08;uoppgitt;1;person;5292;
befolkning_innvandringsgrunn;2012;08;alle;0;person;7162;
befolkning_innvandringsgrunn;2012;08;arbeid;0;person;304;
befolkning_innvandringsgrunn;2012;08;flukt;0;person;542;
befolkning_innvandringsgrunn;2012;08;familie;0;person;620;
befolkning_innvandringsgrunn;2012;08;annet;0;person;126;
befolkning_innvandringsgrunn;2012;08;uoppgitt;0;person;5570;
befolkning_innvandringsgrunn;2012;09; ;alle;person;111495;
befolkning_innvandringsgrunn;2012;09;alle;alle;person;9727;
befolkning_innvandringsgrunn;2012;09;arbeid;alle;person;918;
befolkning_innvandringsgrunn;2012;09;flukt;alle;person;745;
befolkning_innvandringsgrunn;2012;09;familie;alle;person;725;
befolkning_innvandringsgrunn;2012;09;annet;alle;person;126;
befolkning_innvandringsgrunn;2012;09;uoppgitt;alle;person;7213;
